id,name,role,stake,sent_bodies_messages,sent_bodies_bytes,sent_announcements_messages,sent_announcements_bytes,sent_requests_messages,sent_requests_bytes,sent_bytes,sent_mean_mbit_s,sent_peak_1s_mbit_s,sent_peak_window_start_s,received_bodies_messages,received_bodies_bytes,received_announcements_messages,received_announcements_bytes,received_requests_messages,received_requests_bytes,received_bytes,received_mean_mbit_s,received_peak_1s_mbit_s,received_peak_window_start_s
513,node-146,relay,0,232102,21817588,0,0,0,0,21817588,0.43635176000000003,8.641984,67,339206,31885364,0,0,0,0,31885364,0.63770728,12.62984,67
514,node-1460,relay,0,275316,25879704,0,0,0,0,25879704,0.51759408,10.249008,67,290977,27351838,0,0,0,0,27351838,0.54703676,10.826544,67
515,node-1461,relay,0,293184,27559296,0,0,0,0,27559296,0.55118592,10.916032,67,362417,34067198,0,0,0,0,34067198,0.68134396,13.493136,67
516,node-1462,relay,0,249952,23495488,0,0,0,0,23495488,0.46990976,9.306,67,276715,26011210,0,0,0,0,26011210,0.5202241999999999,10.303152,67
517,node-1463,relay,0,222752,20938688,0,0,0,0,20938688,0.41877376,8.293808,67,312380,29363720,0,0,0,0,29363720,0.5872744,11.631184,67
518,node-1464,relay,0,240754,22630876,0,0,0,0,22630876,0.45261752,8.964592,67,312424,29367856,0,0,0,0,29367856,0.58735712,11.632688,67
519,node-1465,relay,0,258883,24335002,0,0,0,0,24335002,0.48670004,9.639136,67,276737,26013278,0,0,0,0,26013278,0.52026556,10.303904,67
520,node-1466,relay,0,276737,26013278,0,0,0,0,26013278,0.52026556,10.303904,67,330299,31048106,0,0,0,0,31048106,0.6209621200000001,12.298208,67
521,node-1467,relay,0,258883,24335002,0,0,0,0,24335002,0.48670004,9.639136,67,321292,30201448,0,0,0,0,30201448,0.60402896,11.962816,67
522,node-1468,relay,0,258862,24333028,0,0,0,0,24333028,0.48666055999999996,9.638384,67,321351,30206994,0,0,0,0,30206994,0.6041398800000001,11.965072,67
523,node-1469,relay,0,267623,25156562,0,0,0,0,25156562,0.50313124,9.964752,67,348133,32724502,0,0,0,0,32724502,0.65449004,12.962224,67
524,node-147,relay,0,258863,24333122,0,0,0,0,24333122,0.48666244,9.638384,67,329593,30981742,0,0,0,0,30981742,0.61963484,12.271888,67
525,node-1470,relay,0,276737,26013278,0,0,0,0,26013278,0.52026556,10.303904,67,321372,30208968,0,0,0,0,30208968,0.6041793599999999,11.965824,67
526,node-1471,relay,0,267810,25174140,0,0,0,0,25174140,0.5034828,9.97152,67,294591,27691554,0,0,0,0,27691554,0.55383108,10.968672,67
527,node-1472,relay,0,276189,25961766,0,0,0,0,25961766,0.5192353200000001,10.284352,67,312445,29369830,0,0,0,0,29369830,0.5873966,11.606368,67
528,node-1473,relay,0,230684,21684296,0,0,0,0,21684296,0.43368592,8.590096,67,303357,28515558,0,0,0,0,28515558,0.5703111599999999,11.29504,67
529,node-1474,relay,0,240456,22602864,0,0,0,0,22602864,0.45205728,8.951808,67,339198,31884612,0,0,0,0,31884612,0.63769224,12.629088,67
530,node-1475,relay,0,231604,21770776,0,0,0,0,21770776,0.43541552000000006,8.623936,67,312445,29369830,0,0,0,0,29369830,0.5873966,11.631936,67
531,node-1476,relay,0,232102,21817588,0,0,0,0,21817588,0.43635176000000003,8.641984,67,348153,32726382,0,0,0,0,32726382,0.65452764,12.962976,67
532,node-1477,relay,0,232102,21817588,0,0,0,0,21817588,0.43635176000000003,8.641984,67,249956,23495864,0,0,0,0,23495864,0.46991728,9.306752,67
533,node-1478,relay,0,248698,23377612,0,0,0,0,23377612,0.46755224,9.25712,67,276657,26005758,0,0,0,0,26005758,0.52011516,10.300896,67
534,node-1479,relay,0,249405,23444070,0,0,0,0,23444070,0.4688814,9.287952,67,294571,27689674,0,0,0,0,27689674,0.55379348,10.96792,67
535,node-148,relay,0,267623,25156562,0,0,0,0,25156562,0.50313124,9.964752,67,294434,27676796,0,0,0,0,27676796,0.55353592,10.962656,67
536,node-1480,relay,0,276716,26011304,0,0,0,0,26011304,0.52022608,10.303152,67,321372,30208968,0,0,0,0,30208968,0.6041793599999999,11.965824,67
537,node-1481,relay,0,294591,27691554,0,0,0,0,27691554,0.55383108,10.968672,67,294591,27691554,0,0,0,0,27691554,0.55383108,10.968672,67
538,node-1482,relay,0,303364,28516216,0,0,0,0,28516216,0.57032432,11.295792,67,321338,30205772,0,0,0,0,30205772,0.60411544,11.96432,67
539,node-1483,relay,0,258842,24331148,0,0,0,0,24331148,0.48662296,9.637632,67,348153,32726382,0,0,0,0,32726382,0.65452764,12.962976,67
540,node-1484,relay,0,241029,22656726,0,0,0,0,22656726,0.45313452,8.974368,67,303518,28530692,0,0,0,0,28530692,0.5706138399999999,11.301056,67
541,node-1485,relay,0,249211,23425834,0,0,0,0,23425834,0.46851667999999996,9.278928,67,339083,31873802,0,0,0,0,31873802,0.63747604,12.625328,67
542,node-1486,relay,0,223154,20976476,0,0,0,0,20976476,0.41952952000000004,8.308848,67,258883,24335002,0,0,0,0,24335002,0.48670004,9.639136,67
543,node-1487,relay,0,240086,22568084,0,0,0,0,22568084,0.45136168,8.938272,67,258883,24335002,0,0,0,0,24335002,0.48670004,9.639136,67
544,node-1488,relay,0,258446,24293924,0,0,0,0,24293924,0.48587848,9.62184,67,312445,29369830,0,0,0,0,29369830,0.5873966,11.63344,67
545,node-1489,relay,0,213739,20091466,0,0,0,0,20091466,0.40182932,7.959168,67,348149,32726006,0,0,0,0,32726006,0.6545201199999999,12.962224,67
546,node-149,relay,0,267555,25150170,0,0,0,0,25150170,0.5030034,9.962496,67,329932,31013608,0,0,0,0,31013608,0.6202721600000001,12.285424,67
547,node-1490,relay,0,321285,30200790,0,0,0,0,30200790,0.6040158,11.962816,67,366007,34404658,0,0,0,0,34404658,0.68809316,13.627744,67
548,node-1491,relay,0,205301,19298294,0,0,0,0,19298294,0.38596588,7.64408,67,339226,31887244,0,0,0,0,31887244,0.63774488,12.630592,67
549,node-1492,relay,0,285404,26827976,0,0,0,0,26827976,0.53655952,10.626512,67,258843,24331242,0,0,0,0,24331242,0.48662484,9.637632,67
550,node-1493,relay,0,258883,24335002,0,0,0,0,24335002,0.48670004,9.639136,67,338989,31864966,0,0,0,0,31864966,0.63729932,12.62232,67
551,node-1494,relay,0,285602,26846588,0,0,0,0,26846588,0.53693176,10.634032,67,357055,33563170,0,0,0,0,33563170,0.6712634,13.294608,67
552,node-1495,relay,0,214248,20139312,0,0,0,0,20139312,0.40278624,7.977216,67,294591,27691554,0,0,0,0,27691554,0.55383108,10.968672,67
553,node-1496,relay,0,276666,26006604,0,0,0,0,26006604,0.52013208,10.300896,67,294528,27685632,0,0,0,0,27685632,0.55371264,10.966416,67
554,node-1497,relay,0,249956,23495864,0,0,0,0,23495864,0.46991728,9.306752,67,303518,28530692,0,0,0,0,28530692,0.5706138399999999,11.301056,67
555,node-1498,relay,0,294337,27667678,0,0,0,0,27667678,0.55335356,10.959648,67,285576,26844144,0,0,0,0,26844144,0.53688288,10.632528,67
556,node-1499,relay,0,241003,22654282,0,0,0,0,22654282,0.45308563999999996,8.973616,67,330299,31048106,0,0,0,0,31048106,0.6209621200000001,12.298208,67
557,node-15,relay,0,257684,24222296,0,0,0,0,24222296,0.48444592,9.597024,67,338930,31859420,0,0,0,0,31859420,0.6371884,12.620064,67
558,node-150,relay,0,249928,23493232,0,0,0,0,23493232,0.46986464,9.305248,67,347464,32661616,0,0,0,0,32661616,0.6532323200000001,12.937408,67
559,node-151,relay,0,284391,26732754,0,0,0,0,26732754,0.53465508,10.591168,67,338185,31789390,0,0,0,0,31789390,0.6357878,12.585472,67
560,node-152,relay,0,303518,28530692,0,0,0,0,28530692,0.5706138399999999,11.301056,67,339038,31869572,0,0,0,0,31869572,0.63739144,12.623824,67
561,node-153,relay,0,276639,26004066,0,0,0,0,26004066,0.5200813200000001,10.300144,67,409328,38476832,0,0,0,0,38476832,0.76953664,15.240784,67
562,node-154,relay,0,222851,20947994,0,0,0,0,20947994,0.41895988,8.297568,67,356704,33530176,0,0,0,0,33530176,0.6706035199999999,13.281072,67
563,node-155,relay,0,276737,26013278,0,0,0,0,26013278,0.52026556,10.303904,67,276737,26013278,0,0,0,0,26013278,0.52026556,10.303904,67
564,node-156,relay,0,294591,27691554,0,0,0,0,27691554,0.55383108,10.968672,67,392788,36922072,0,0,0,0,36922072,0.73844144,14.624896,67
565,node-157,relay,0,285664,26852416,0,0,0,0,26852416,0.53704832,10.636288,67,321372,30208968,0,0,0,0,30208968,0.6041793599999999,11.965824,67
566,node-158,relay,0,294518,27684692,0,0,0,0,27684692,0.55369384,10.966416,67,436925,41070950,0,0,0,0,41070950,0.8214190000000001,16.267264,67
567,node-159,relay,0,320934,30167796,0,0,0,0,30167796,0.6033559199999999,11.948528,67,276717,26011398,0,0,0,0,26011398,0.52022796,10.303152,67
568,node-16,relay,0,294528,27685632,0,0,0,0,27685632,0.55371264,10.966416,67,294493,27682342,0,0,0,0,27682342,0.55364684,10.965664,67
569,node-160,relay,0,285664,26852416,0,0,0,0,26852416,0.53704832,10.636288,67,303518,28530692,0,0,0,0,28530692,0.5706138399999999,11.301056,67
570,node-161,relay,0,276737,26013278,0,0,0,0,26013278,0.52026556,10.303904,67,285664,26852416,0,0,0,0,26852416,0.53704832,10.636288,67
571,node-162,relay,0,303518,28530692,0,0,0,0,28530692,0.5706138399999999,11.301056,67,321372,30208968,0,0,0,0,30208968,0.6041793599999999,11.965824,67
572,node-163,relay,0,285664,26852416,0,0,0,0,26852416,0.53704832,10.636288,67,267810,25174140,0,0,0,0,25174140,0.5034828,9.97152,67
573,node-164,relay,0,276664,26006416,0,0,0,0,26006416,0.52012832,10.300896,67,365272,34335568,0,0,0,0,34335568,0.68671136,13.59992,67
574,node-165,relay,0,276403,25981882,0,0,0,0,25981882,0.51963764,10.291872,67,303223,28502962,0,0,0,0,28502962,0.57005924,11.289024,67
575,node-166,BP,53764394,8948,841112,0,0,0,0,841112,0.01682224,0.333136,67,17091,1606554,0,0,0,0,1606554,0.03213108,0.636944,71
576,node-167,BP,66060470,8948,841112,0,0,0,0,841112,0.01682224,0.333136,67,16797,1578918,0,0,0,0,1578918,0.03157836,0.623408,71
577,node-168,BP,66036506,8948,841112,0,0,0,0,841112,0.01682224,0.333136,67,17404,1635976,0,0,0,0,1635976,0.03271952,0.648976,67
578,node-169,BP,65613741,8947,841018,0,0,0,0,841018,0.01682036,0.333136,67,17342,1630148,0,0,0,0,1630148,0.03260296,0.645968,67
579,node-17,BP,18045524,8948,841112,0,0,0,0,841112,0.01682224,0.333136,67,17108,1608152,0,0,0,0,1608152,0.032163040000000004,0.633936,71
580,node-170,BP,65458144,8948,841112,0,0,0,0,841112,0.01682224,0.333136,67,17239,1620466,0,0,0,0,1620466,0.03240932,0.6392,67
581,node-171,BP,65110986,8948,841112,0,0,0,0,841112,0.01682224,0.333136,67,16719,1571586,0,0,0,0,1571586,0.031431719999999996,0.621904,67
582,node-172,BP,64942313,8947,841018,0,0,0,0,841018,0.01682036,0.333136,67,16264,1528816,0,0,0,0,1528816,0.03057632,0.615136,71
583,node-173,BP,64927903,8948,841112,0,0,0,0,841112,0.01682224,0.333136,67,16202,1522988,0,0,0,0,1522988,0.03045976,0.602352,71
584,node-174,BP,64363981,8948,841112,0,0,0,0,841112,0.01682224,0.333136,67,16197,1522518,0,0,0,0,1522518,0.03045036,0.602352,67
585,node-175,BP,64328656,8948,841112,0,0,0,0,841112,0.01682224,0.333136,67,16842,1583148,0,0,0,0,1583148,0.03166296,0.623408,67
586,node-176,BP,64328597,8947,841018,0,0,0,0,841018,0.01682036,0.333136,67,16067,1510298,0,0,0,0,1510298,0.030205959999999997,0.600848,71
587,node-177,BP,64175792,8948,841112,0,0,0,0,841112,0.01682224,0.333136,67,16013,1505222,0,0,0,0,1505222,0.03010444,0.595584,67
588,node-178,BP,63905850,8948,841112,0,0,0,0,841112,0.01682224,0.333136,67,16144,1517536,0,0,0,0,1517536,0.03035072,0.597088,67
589,node-179,BP,63893414,8947,841018,0,0,0,0,841018,0.01682036,0.333136,67,15971,1501274,0,0,0,0,1501274,0.03002548,0.59408,71
590,node-18,BP,17946065,8948,841112,0,0,0,0,841112,0.01682224,0.333136,67,17355,1631370,0,0,0,0,1631370,0.0326274,0.645968,67
591,node-180,BP,53608246,8948,841112,0,0,0,0,841112,0.01682224,0.333136,67,17046,1602324,0,0,0,0,1602324,0.03204648,0.630928,67
592,node-181,BP,53551213,8947,841018,0,0,0,0,841018,0.01682036,0.333136,67,16887,1587378,0,0,0,0,1587378,0.03174756,0.626416,67
593,node-182,BP,70054320,8948,841112,0,0,0,0,841112,0.01682224,0.333136,67,17392,1634848,0,0,0,0,1634848,0.032696960000000004,0.64672,67
594,node-183,BP,70046506,8947,841018,0,0,0,0,841018,0.01682036,0.333136,67,17099,1607306,0,0,0,0,1607306,0.03214612,0.63544,67
595,node-184,BP,70042709,8948,841112,0,0,0,0,841112,0.01682224,0.333136,67,17383,1634002,0,0,0,0,1634002,0.03268004,0.647472,67
596,node-185,BP,70038079,8948,841112,0,0,0,0,841112,0.01682224,0.333136,67,17028,1600632,0,0,0,0,1600632,0.03201264,0.634688,67
597,node-186,BP,70037796,8942,840548,0,0,0,0,840548,0.01681096,0.333136,67,16486,1549684,0,0,0,0,1549684,0.030993680000000003,0.612128,67
598,node-187,BP,53533245,8948,841112,0,0,0,0,841112,0.01682224,0.333136,67,17001,1598094,0,0,0,0,1598094,0.03196188,0.634688,67
599,node-188,relay,0,258096,24261024,0,0,0,0,24261024,0.48522047999999995,9.609056,67,370759,34851346,0,0,0,0,34851346,0.69702692,13.803712,67
600,node-189,relay,0,330033,31023102,0,0,0,0,31023102,0.62046204,12.289184,67,387039,36381666,0,0,0,0,36381666,0.72763332,14.41208,67
601,node-19,relay,0,294136,27648784,0,0,0,0,27648784,0.55297568,10.951376,67,368876,34674344,0,0,0,0,34674344,0.6934868799999999,13.73528,67
602,node-190,relay,0,276298,25972012,0,0,0,0,25972012,0.51944024,10.288112,67,281037,26417478,0,0,0,0,26417478,0.52834956,10.463328,67
603,node-191,relay,0,294406,27674164,0,0,0,0,27674164,0.55348328,10.961904,67,326097,30653118,0,0,0,0,30653118,0.61306236,12.143296,67
604,node-192,relay,0,267767,25170098,0,0,0,0,25170098,0.50340196,9.970016,67,352629,33147126,0,0,0,0,33147126,0.66294252,13.140448,67
605,node-193,relay,0,231059,21719546,0,0,0,0,21719546,0.43439092,8.60288,67,271406,25512164,0,0,0,0,25512164,0.51024328,10.103872,67
606,node-194,relay,0,338359,31805746,0,0,0,0,31805746,0.63611492,12.59976,67,325515,30598410,0,0,0,0,30598410,0.6119682000000001,12.116224,67
607,node-195,relay,0,267271,25123474,0,0,0,0,25123474,0.50246948,9.951968,67,342481,32193214,0,0,0,0,32193214,0.64386428,12.75016,67
608,node-196,relay,0,310749,29210406,0,0,0,0,29210406,0.58420812,11.567264,67,307834,28936396,0,0,0,0,28936396,0.57872792,11.464992,67
609,node-197,relay,0,285127,26801938,0,0,0,0,26801938,0.53603876,10.615232,67,369835,34764490,0,0,0,0,34764490,0.6952898000000001,13.768368,67
610,node-198,relay,0,265814,24986516,0,0,0,0,24986516,0.49973032000000006,9.894064,67,325435,30590890,0,0,0,0,30590890,0.6118178000000001,12.113216,67
611,node-199,relay,0,284235,26718090,0,0,0,0,26718090,0.5343618,10.583648,67,326013,30645222,0,0,0,0,30645222,0.61290444,12.138032,67
612,node-2,BP,70034394,8927,839138,0,0,0,0,839138,0.01678276,0.332384,67,17393,1634942,0,0,0,0,1634942,0.03269884,0.648976,67
613,node-20,relay,0,285076,26797144,0,0,0,0,26797144,0.53594288,10.615984,67,377494,35484436,0,0,0,0,35484436,0.70968872,14.05864,67
614,node-200,relay,0,266690,25068860,0,0,0,0,25068860,0.5013772,9.927152,67,289918,27252292,0,0,0,0,27252292,0.54504584,10.791952,67
615,node-201,relay,0,329829,31003926,0,0,0,0,31003926,0.62007852,12.280912,67,288633,27131502,0,0,0,0,27131502,0.54263004,10.750592,67
616,node-202,relay,0,321286,30200884,0,0,0,0,30200884,0.60401768,11.962816,67,352773,33160662,0,0,0,0,33160662,0.66321324,13.136688,67
617,node-203,relay,0,232082,21815708,0,0,0,0,21815708,0.43631416,8.641232,67,280989,26412966,0,0,0,0,26412966,0.52825932,10.455056,67
618,node-204,relay,0,285126,26801844,0,0,0,0,26801844,0.5360368799999999,10.615984,67,298454,28054676,0,0,0,0,28054676,0.56109352,11.116816,67
619,node-205,relay,0,284913,26781822,0,0,0,0,26781822,0.53563644,10.609216,67,343790,32316260,0,0,0,0,32316260,0.6463252,12.803552,67
620,node-206,relay,0,285622,26848468,0,0,0,0,26848468,0.5369693600000001,10.634784,67,334340,31427960,0,0,0,0,31427960,0.6285592,12.442592,67
621,node-207,relay,0,329925,31012950,0,0,0,0,31012950,0.620259,12.284672,67,386085,36291990,0,0,0,0,36291990,0.7258397999999999,14.372976,67
622,node-208,relay,0,267524,25147256,0,0,0,0,25147256,0.50294512,9.960992,67,298522,28061068,0,0,0,0,28061068,0.56122136,11.093504,67
623,node-209,relay,0,275878,25932532,0,0,0,0,25932532,0.5186506399999999,10.27232,67,405538,38120572,0,0,0,0,38120572,0.76241144,15.104672,67
624,node-21,relay,0,960273,90265662,0,0,0,0,90265662,1.80531324,35.750832,67,341953,32143582,0,0,0,0,32143582,0.6428716400000001,12.732112,67
625,node-210,relay,0,240267,22585098,0,0,0,0,22585098,0.45170195999999996,8.943536,67,307588,28913272,0,0,0,0,28913272,0.57826544,11.453712,67
626,node-211,relay,0,915480,86055120,0,0,0,0,86055120,1.7211024000000001,34.087408,67,313314,29451516,0,0,0,0,29451516,0.58903032,11.668784,67
627,node-212,relay,0,961257,90358158,0,0,0,0,90358158,1.80716316,35.789184,67,333862,31383028,0,0,0,0,31383028,0.62766056,12.432816,67
628,node-213,relay,0,943780,88715320,0,0,0,0,88715320,1.7743064000000002,35.141712,67,314042,29519948,0,0,0,0,29519948,0.59039896,11.692096,67
629,node-214,relay,0,924906,86941164,0,0,0,0,86941164,1.73882328,34.434832,67,348446,32753924,0,0,0,0,32753924,0.6550784799999999,12.962224,67
630,node-215,relay,0,256227,24085338,0,0,0,0,24085338,0.48170676,9.540624,67,289274,27191756,0,0,0,0,27191756,0.54383512,10.773904,67
631,node-216,relay,0,258025,24254350,0,0,0,0,24254350,0.485087,9.606048,67,271934,25561796,0,0,0,0,25561796,0.5112359200000001,10.12944,67
632,node-217,relay,0,319894,30070036,0,0,0,0,30070036,0.60140072,11.90792,67,308780,29025320,0,0,0,0,29025320,0.5805064,11.498832,67
633,node-218,relay,0,222631,20927314,0,0,0,0,20927314,0.41854628,8.2908,67,352238,33110372,0,0,0,0,33110372,0.66220744,13.112624,67
634,node-219,relay,0,267269,25123286,0,0,0,0,25123286,0.50246572,9.94896,67,344212,32355928,0,0,0,0,32355928,0.64711856,12.81784,67
635,node-22,relay,0,906261,85188534,0,0,0,0,85188534,1.70377068,33.744496,67,374756,35227064,0,0,0,0,35227064,0.7045412799999999,13.954864,67
636,node-220,relay,0,294028,27638632,0,0,0,0,27638632,0.55277264,10.944608,67,343335,32273490,0,0,0,0,32273490,0.6454698000000001,12.78776,67
637,node-221,relay,0,320940,30168360,0,0,0,0,30168360,0.6033672,11.948528,67,352212,33107928,0,0,0,0,33107928,0.6621585600000001,13.11488,67
638,node-222,relay,0,284541,26746854,0,0,0,0,26746854,0.53493708,10.593424,67,298448,28054112,0,0,0,0,28054112,0.56108224,11.11456,67
639,node-223,relay,0,302084,28395896,0,0,0,0,28395896,0.56791792,11.243152,67,318348,29924712,0,0,0,0,29924712,0.59849424,11.849264,67
640,node-224,relay,0,284857,26776558,0,0,0,0,26776558,0.53553116,10.602448,67,307758,28929252,0,0,0,0,28929252,0.57858504,11.457472,67
641,node-225,relay,0,284376,26731344,0,0,0,0,26731344,0.53462688,10.586656,67,317080,29805520,0,0,0,0,29805520,0.5961104,11.813168,67
642,node-226,relay,0,293408,27580352,0,0,0,0,27580352,0.55160704,10.924304,67,334917,31482198,0,0,0,0,31482198,0.62964396,12.466656,67
643,node-227,relay,0,284027,26698538,0,0,0,0,26698538,0.53397076,10.573872,67,352416,33127104,0,0,0,0,33127104,0.66254208,13.11864,67
644,node-228,relay,0,1158413,108890822,0,0,0,0,108890822,2.17781644,43.133216,67,375706,35316364,0,0,0,0,35316364,0.70632728,14.005248,67
645,node-229,relay,0,284859,26776746,0,0,0,0,26776746,0.53553492,10.60696,67,388519,36520786,0,0,0,0,36520786,0.73041572,14.46848,67
646,node-23,BP,18321269,8948,841112,0,0,0,0,841112,0.01682224,0.333136,67,17485,1643590,0,0,0,0,1643590,0.0328718,0.65048,67
647,node-230,relay,0,284245,26719030,0,0,0,0,26719030,0.5343806,10.582144,67,246010,23124940,0,0,0,0,23124940,0.4624988,9.153344,67
648,node-231,relay,0,329079,30933426,0,0,0,0,30933426,0.61866852,12.25384,67,281004,26414376,0,0,0,0,26414376,0.52828752,10.459568,67
649,node-232,relay,0,232102,21817588,0,0,0,0,21817588,0.43635176000000003,8.641984,67,339226,31887244,0,0,0,0,31887244,0.63774488,12.630592,67
650,node-233,relay,0,267314,25127516,0,0,0,0,25127516,0.50255032,9.951968,67,303518,28530692,0,0,0,0,28530692,0.5706138399999999,11.301056,67
651,node-234,relay,0,285477,26834838,0,0,0,0,26834838,0.53669676,10.62952,67,419086,39394084,0,0,0,0,39394084,0.78788168,15.604752,67
652,node-235,relay,0,240544,22611136,0,0,0,0,22611136,0.45222271999999997,8.955568,67,330177,31036638,0,0,0,0,31036638,0.62073276,12.293696,67
653,node-236,relay,0,294591,27691554,0,0,0,0,27691554,0.55383108,10.968672,67,330299,31048106,0,0,0,0,31048106,0.6209621200000001,12.298208,67
654,node-237,relay,0,204816,19252704,0,0,0,0,19252704,0.38505408,7.62528,67,321134,30186596,0,0,0,0,30186596,0.60373192,11.9568,67
655,node-238,relay,0,241029,22656726,0,0,0,0,22656726,0.45313452,8.974368,67,285664,26852416,0,0,0,0,26852416,0.53704832,10.636288,67
656,node-239,relay,0,249853,23486182,0,0,0,0,23486182,0.46972364,9.302992,67,356999,33557906,0,0,0,0,33557906,0.6711581200000001,13.292352,67
657,node-24,relay,0,285307,26818858,0,0,0,0,26818858,0.53637716,10.622752,67,370531,34829914,0,0,0,0,34829914,0.69659828,13.798448,67
658,node-240,relay,0,276737,26013278,0,0,0,0,26013278,0.52026556,10.303904,67,294591,27691554,0,0,0,0,27691554,0.55383108,10.968672,67
659,node-241,relay,0,248699,23377706,0,0,0,0,23377706,0.46755412,9.259376,67,294426,27676044,0,0,0,0,27676044,0.55352088,10.962656,67
660,node-242,relay,0,249956,23495864,0,0,0,0,23495864,0.46991728,9.306752,67,357080,33565520,0,0,0,0,33565520,0.6713104,13.29536,67
661,node-243,relay,0,276633,26003502,0,0,0,0,26003502,0.52007004,10.300144,67,276717,26011398,0,0,0,0,26011398,0.52022796,10.303152,67
